Id,SalePrice
2734,177669.12836913322
2735,162774.2087277343
2736,160173.1896170347
2737,174995.471014499
2738,173508.20288770905
2739,158475.45693984
2740,179234.02390034366
2741,133945.05468387334
2742,190942.24967653785
2743,166675.62404423422
2744,175473.63401183925
2745,124831.0013701011
2746,162688.03272791355
2747,154293.70130745808
2748,147761.1903135599
2749,127984.04139251333
2750,150156.69952024845
2751,173109.20781364324
2752,194867.44899037588
2753,174899.49865660482
2754,182920.99263370913
2755,150436.539031447
2756,135007.73789401772
2757,151271.27562105024
2758,140415.05136389346
2759,170590.95639001834
2760,171932.85867223862
2761,162279.20186757433
2762,148428.09837479066
2763,195641.19576619763
2764,155957.01535635092
2765,168327.74098137996
2766,170704.57071717712
2767,132352.11860704602
2768,132736.97718629346
2769,156091.15248802872
2770,161058.45137278963
2771,158440.82307149642
2772,156618.0909369272
2773,176422.2237400953
2774,188790.46706955068
2775,142891.33907469152
2776,153743.58583951587
2777,151244.3381398707
2778,146648.6159443956
2779,143510.74600902712
2780,157219.4109675883
2781,159004.7402325065
2782,166625.6373805609
2783,136212.90954420748
2784,152184.15468800455
2785,169797.37961818717
2786,126065.24306371418
2787,171924.92541946747
2788,134491.6565594914
2789,176965.45271656796
2790,136276.1393970873
2791,156448.04976863277
2792,139403.90257000946
2793,169886.88541913868
2794,154559.4557931658
2795,174412.28710736972
2796,156471.20637739476
2797,184520.14923712498
2798,186045.56285138286
2799,142352.59045337327
2800,111184.42891148754
2801,140048.1446518379
2802,134606.08332441543
2803,153224.77559087088
2804,154762.87746012106
2805,150549.0686106288
2806,115847.6253865178
2807,152708.2655213582
2808,166025.71452194444
2809,142138.04321131064
2810,149958.42672356343
2811,161666.97816337954
2812,138994.19907734203
2813,182694.2570712546
2814,166295.1304013832
2815,165147.13954441054
2816,168326.28511377564
2817,184243.05080529806
2818,133762.9849037604
2819,147629.26777029363
2820,162511.6233047654
2821,141820.5955991562
2822,195578.14666762514
2823,224025.58091311538
2824,157002.65246471413
2825,151046.12767152628
2826,128070.30131761784
2827,151201.45047154906
2828,167278.40377791587
2829,175242.50800281457
2830,223124.89507285858
2831,160342.6080357817
2832,216629.34446864907
2833,210208.8048482561
2834,193097.40732739444
2835,174136.1824986105
2836,164453.42784297935
2837,176998.22061022947
2838,183092.68937705466
2839,169939.33568383244
2840,175953.3544934888
2841,170218.62265823878
2842,149676.33260259603
2843,160032.08239949084
2844,146419.97893355772
2845,124967.73798994374
2846,139317.1870748275
2847,167891.83671581894
2848,195087.79368521043
2849,175640.3316802714
2850,130328.71544569246
2851,143415.2177582108
2852,171016.19041530535
2853,175268.58281617193
2854,136739.85005199965
2855,184689.01295289575
2856,145015.2921083707
2857,165210.19668155833
2858,183104.6233507559
2859,183713.32264927408
2860,132549.02607880652
2861,174631.31096142498
2862,201184.7764373805
2863,135090.20231520024
2864,172593.88839521387
2865,134836.39914105475
2866,135755.1746194505
2867,128190.51245312582
2868,157270.73823548743
2869,158159.79312436737
2870,179441.32591553254
2871,154937.99901859125
2872,119871.12409331679
2873,139383.17997789977
2874,170311.14006557182
2875,155555.6739796865
2876,174996.2532245697
2877,167239.95585257118
2878,167157.43661621556
2879,143077.1669006839
2880,158682.7400134829
2881,154864.6412412277
2882,180579.7285075287
2883,164162.6887367047
2884,183826.75706130962
2885,180198.38652537394
2886,183176.4895717305
2887,163307.6749922202
2888,172252.20423600505
2889,158869.407334779
2890,134466.60893033215
2891,164838.2979206406
2892,110196.06890080041
2893,143548.2326339309
2894,161228.12580495398
2895,218810.6594864604
2896,168579.28702007481
2897,205703.85348459403
2898,166574.78373217123
2899,192047.8183478672
2900,123563.3941624412
2901,195308.90244742593
2902,156236.44775662987
2903,215518.09779959646
2904,225517.1433784425
2905,150787.56302182825
2906,217090.81478938425
2907,139516.63754007043
2908,145064.51657028229
2909,176759.03628065524
2910,136347.3522821741
2911,156028.34242332802
2912,133680.3450796129
2913,168862.45832592418
2914,145547.14248643187
2915,130681.72597352877
2916,167085.7780655561
2917,166268.24530400123
2918,131942.50332050986
2919,171652.39074289324
